Imagen|Tipos de Daño|Piezas del Vehículo|Sugerencia
226.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
227.jpg|['Rotura']|['Rueda ']|['Reparar']
228.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
229.jpg|['Abolladura', 'Desprendimiento', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
23.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
230.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
231.jpg|['Abolladura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
232.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
233.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
234.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
235.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
236.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
237.jpg|['Rotura']|['Rueda ']|['Reparar']
238.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
239.jpg|['Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reemplazar']
24.jpg|['Rotura']|['Rueda ']|['Reemplazar']
240.jpg|['Abolladura', 'Rotura']|['Guardabarros trasero izquierdo', 'Rueda ']|['Reparar', 'Reparar']
241.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Rotura']|['Parachoques delantero', 'Capó ', 'Guardabarros delantero derecho ', 'Faros derecho']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
242.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho', 'Puerta trasera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
243.jpg|['Rotura']|['Ventana trasera derecha']|['Reemplazar']
244.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
245.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Desprendimiento', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Capó ', 'Espejo lateral izquierdo', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
246.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
247.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
248.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
249.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
25.jpg|['Deformación']|['Guardabarros delantero derecho ']|['Reparar']
250.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
251.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Capó ', 'Guardabarros delantero derecho ', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
252.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
253.jpg|['Rotura']|['Parachoques delantero']|['Reemplazar']
254.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
255.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
256.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
257.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
258.jpg|['Abolladura', 'Desprendimiento', 'Rotura']|['Guardabarros trasero derecho', 'Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reparar', 'Reemplazar']
259.jpg|['Rotura']|['Rueda ']|['Reparar']
26.jpg|['Rotura', 'Rotura', 'Rotura']|['Faros derecho', 'Guardabarros delantero derecho ', 'Parachoques delantero']|['Reemplazar', 'Reparar', 'Reparar']
260.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
261.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
262.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
263.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
264.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
265.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
266.jpg|['Rotura']|['Ventanilla trasera izquierda      ']|['Reemplazar']
267.jpg|['Rotura', 'Rotura']|['Faros izquierdo', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
268.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
269.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
27.jpg|['Rotura']|['Rueda ']|['Reparar']
270.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
271.jpg|['Rotura']|['Rueda ']|['Reparar']
272.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
273.jpg|['Rotura']|['Ventana delantera derecha']|['Reemplazar']
274.jpg|['Rotura', 'Rotura', 'Rotura']|['Rueda ', 'Guardabarros delantero derecho ', 'Parachoques delantero']|['Reemplazar', 'Reemplazar', 'Reparar']
275.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
276.jpg|['Abolladura', 'Rotura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Faros izquierdo', 'Parachoques delantero']|['Reparar', 'Reemplazar', 'Reemplazar']
277.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
278.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
279.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
28.jpg|['Rayón', 'Rayón']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
280.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
281.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
282.jpg|['Rotura']|['Rueda ']|['Reparar']
283.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Guardabarros trasero derecho', 'Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reparar', 'Reemplazar']
284.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
285.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
286.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
287.jpg|['Rotura']|['Rueda ']|['Reemplazar']
288.jpg|['Abolladura', 'Fractura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
289.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
29.jpg|['Deformación', 'Rotura']|['Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar']
290.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
291.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
292.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
293.jpg|['Abolladura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
294.jpg|['Rotura']|['Rueda ']|['Reparar']
295.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
296.jpg|['Rayón']|['Puerta delantera derecha']|['Reparar']
297.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Capó ']|['Reparar', 'Reparar']
298.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
299.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
3.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
30.jpg|['Abolladura', 'Deformación', 'Fractura', 'Rotura']|['Capó ', 'Guardabarros delantero derecho ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
300.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
301.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
302.jpg|['Rotura']|['Parachoques delantero']|['Reemplazar']
303.jpg|['Rotura']|['Parachoques trasero']|['Reparar']
304.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
305.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
306.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
307.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
308.jpg|['Fractura']|['Guardabarros trasero izquierdo']|['Reparar']
309.jpg|['Abolladura']|['Maletero']|['Reparar']
31.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
310.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
311.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
312.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
313.jpg|['Rayón', 'Rayón']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
314.jpg|['Abolladura', 'Deformación']|['Puerta trasera izquierda', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
315.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
316.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
317.jpg|['Abolladura', 'Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda', 'Luz indicadora delantera izquierda']|['Reparar', 'Reemplazar', 'Reemplazar']
318.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
319.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
32.jpg|['Rayón', 'Rayón', 'Rotura']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ', 'Luz indicadora delantera izquierda']|['Reparar', 'Reparar', 'Reemplazar']
320.jpg|['Abolladura', 'Desprendimiento', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
321.jpg|['Abolladura', 'Desprendimiento', 'Rotura', 'Rotura']|['Puerta delantera izquierda', 'Rueda ', 'Ventana trasera izquierda', 'Ventanilla trasera izquierda      ']|['Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
322.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Rueda ']|['Reparar', 'Reparar']
323.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
324.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
325.jpg|['Deformación', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
326.jpg|['Rayón', 'Rotura']|['Guardabarros trasero derecho', 'Luz trasera derecho']|['Reparar', 'Reemplazar']
327.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Marco de las puertas', 'Guardabarros trasero derecho']|['Reparar', 'Reparar', 'Reparar']
328.jpg|['Rotura']|['Ventana trasera derecha']|['Reemplazar']
329.jpg|['Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reemplazar', 'Reparar']
33.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
330.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
331.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
332.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar']
333.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
334.jpg|['Abolladura', 'Rotura']|['Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar']
335.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
336.jpg|['Rotura']|['Parachoques trasero']|['Reemplazar']
337.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
338.jpg|['Abolladura', 'Deformación']|['Marco de las puertas', 'Puerta delantera derecha']|['Reparar', 'Reparar']
339.jpg|['Abolladura', 'Deformación', 'Rotura']|['Guardabarros trasero derecho', 'Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reemplazar', 'Reemplazar']
34.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
340.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
341.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
342.jpg|['Rotura']|['Rueda ']|['Reparar']
343.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
344.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
345.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar']
346.jpg|['Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reemplazar']
347.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
348.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reemplazar']
349.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
35.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
350.jpg|['Rayón', 'Rayón']|['Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar']
351.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
352.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
353.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
354.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
355.jpg|['Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar']
356.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
357.jpg|['Deformación']|['Puerta delantera izquierda']|['Reemplazar']
358.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz indicadora trasera izquierda']|['Reparar', 'Reemplazar']
359.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
36.jpg|['Rotura']|['Rueda ']|['Reparar']
360.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
361.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
362.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
363.jpg|['Abolladura', 'Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Rueda ']|['Reparar', 'Reemplazar', 'Reemplazar']
364.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
365.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
366.jpg|['Abolladura', 'Abolladura', 'Deformación']|['Puerta trasera derecha', 'Guardabarros delantero derecho ', 'Puerta delantera derecha']|['Reparar', 'Reparar', 'Reemplazar']
367.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
368.jpg|['Abolladura', 'Abolladura', 'Rayón', 'Rotura']|['Guardabarros delantero derecho ', 'Capó ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
369.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Capó ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
37.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
370.jpg|['Fractura', 'Rayón']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
371.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
372.jpg|['Rotura']|['Rueda ']|['Reparar']
373.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
374.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques trasero', 'Guardabarros trasero izquierdo', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
375.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
376.jpg|['Abolladura', 'Fractura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
377.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
378.jpg|['Rayón', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
379.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Faros derecho']|['Reparar', 'Reparar', 'Reemplazar']
38.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
380.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Capó ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
381.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta trasera derecha', 'Puerta delantera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar', 'Reparar']
382.jpg|['Rotura']|['Rueda ']|['Reparar']
383.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
384.jpg|['Rotura']|['Parachoques delantero']|['Reemplazar']
385.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
386.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
387.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
388.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reemplazar']
389.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
39.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
390.jpg|['Abolladura']|['Capó ']|['Reparar']
391.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
392.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
393.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
394.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Manija izquierda']|['Reparar', 'Reemplazar']
395.jpg|['Abolladura', 'Desprendimiento']|['Parachoques delantero', 'Antiniebla delantero derecho']|['Reparar', 'Reemplazar']
396.jpg|['Deformación', 'Deformación']|['Parachoques trasero', 'Maletero']|['Reparar', 'Reparar']
397.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
398.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Capó ', 'Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
399.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
4.jpg|['Rotura']|['Rueda ']|['Reparar']
40.jpg|['Deformación']|['Marco de las puertas']|['Reparar']
400.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
401.jpg|['Rotura']|['Rueda ']|['Reparar']
402.jpg|['Abolladura']|['Parabrisas trasero']|['Reparar']
403.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
404.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
405.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
406.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reemplazar']
407.jpg|['Abolladura', 'Rotura']|['Maletero', 'Parachoques trasero']|['Reparar', 'Reparar']
408.jpg|['Rotura']|['Rueda ']|['Reparar']
409.jpg|['Deformación', 'Rotura', 'Rotura']|['Guardabarros delantero derecho ', 'Parachoques delantero', 'Faros derecho']|['Reemplazar', 'Reparar', 'Reemplazar']
41.jpg|['Abolladura', 'Rotura']|['Capó ', 'Faros derecho']|['Reparar', 'Reemplazar']
410.jpg|['Desprendimiento', 'Rayón']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
411.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
412.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
413.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
414.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
415.jpg|['Deformación', 'Rotura', 'Rotura']|['Guardabarros delantero derecho ', 'Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reemplazar', 'Reparar']
416.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
417.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
418.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
419.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
42.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
420.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reemplazar']
421.jpg|['Rotura']|['Parachoques trasero']|['Reparar']
422.jpg|['Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
423.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
424.jpg|['Rotura']|['Rueda ']|['Reparar']
425.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
426.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
427.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
428.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
429.jpg|['Rotura']|['Rueda ']|['Reparar']
43.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
430.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
431.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
432.jpg|['Deformación', 'Deformación']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reemplazar', 'Reparar']
433.jpg|['Rotura']|['Ventana trasera derecha']|['Reemplazar']
434.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
435.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
436.jpg|['Abolladura', 'Rotura', 'Rotura']|['Capó ', 'Parabrisas delantero', 'Espejo lateral derecho']|['Reparar', 'Reemplazar', 'Reemplazar']
437.jpg|['Deformación']|['Guardabarros delantero derecho ']|['Reparar']
438.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
439.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
44.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
440.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
441.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros trasero derecho', 'Puerta trasera derecha', 'Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
442.jpg|['Abolladura', 'Desprendimiento', 'Rotura']|['Capó ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reemplazar']
443.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Rueda ']|['Reparar', 'Reparar']
444.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
445.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
446.jpg|['Abolladura', 'Rayón']|['Puerta trasera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
447.jpg|['Rotura']|['Ventana trasera izquierda']|['Reemplazar']
448.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
449.jpg|['Rotura']|['Ventana trasera derecha']|['Reparar']
45.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
450.jpg|['Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar']
451.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
452.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
453.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
454.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Capó ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
455.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
456.jpg|['Rayón', 'Rayón']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
457.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Guardabarros delantero derecho ', 'Puerta delantera derecha', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
458.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
459.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
46.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
460.jpg|['Abolladura', 'Deformación', 'Rotura']|['Guardabarros delantero derecho ', 'Puerta delantera derecha', 'Faros derecho']|['Reparar', 'Reemplazar', 'Reemplazar']
461.jpg|['Abolladura', 'Abolladura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Capó ', 'Faros izquierdo', 'Rejilla, parrilla']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
462.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
463.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
464.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
465.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
466.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
467.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
468.jpg|['Rotura']|['Rueda ']|['Reparar']
469.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
47.jpg|['Rotura']|['Rueda ']|['Reparar']
470.jpg|['Abolladura']|['Puerta delantera derecha']|['Reparar']
471.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
472.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
473.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
474.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero izquierdo', 'Parachoques trasero']|['Reparar', 'Reparar']
475.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
476.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero izquierdo', 'Parachoques trasero']|['Reparar', 'Reparar']
477.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
478.jpg|['Abolladura', 'Abolladura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Antiniebla delantero izquierdo', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
479.jpg|['Rayón']|['Puerta trasera derecha']|['Reparar']
48.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
480.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
481.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
482.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
483.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
484.jpg|['Rayón']|['Puerta trasera izquierda']|['Reparar']
485.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
